GPSPointLocation,CulvertID,CulvertAccessibility,ReasonforInaccessability,InletisMDIorSCI,Material,NumberofCulverts,InletEndSectionType,OutletEndSectionType,DropInletDetails,Culvert_Shape,PhysicalDamage,Corrosion,SpanIn,RiseIn,WidthofMultiCulvertsFt,Silting,Scour,Erosion_Control,ChannelType,ChannelCondition,Skew,DegreesofSkew,Comments,Collector,Correctionsource,Workspace,DeviceID,CorrStatus,CreationDateTime,UpdateDateTime,HorizEstAcc,VertEstAcc,TaskName,Photos_Multiple,X,Y,Z
Inlet,E277,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Arch Pipe,None,Moderate (Rusting on Inside AND Outside),60,46,,60% to 90% Silted,Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Normal,,,culvertam5@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T13:31:37.709667,2023-06-21T13:56:04.920767,0.59,0.89,,https://na.api.maps.trimblegeospatial.com/forms/images/73ca8bb6-ff9d-4f24-af21-4590be83139f?hash=ZuiNnQHyccw0cYw%2bDLiMXaRmmYHKH0jA%2fEesq9XcqHU%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/94fd7e41-d954-44e5-b1d2-b15f69501ea2?hash=0aIq2cXI4IVqd6zVNUdzAJ142IpAMC6QslpDN3NzovY%3d&projectId=bo9nt6JWFsc,-108.72063018376744,36.53747420379478,1646.0835560528528
Outlet,C202,Yes,,No,Concrete,1,CBC without Apron,CBC without Apron,,Box,None,,60,84,,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Weeds and/or Debris,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-31T08:45:40.008094,2023-05-31T09:04:02.733542,0.74,1.11,,https://na.api.maps.trimblegeospatial.com/forms/images/1b9197d1-38e8-45cc-8058-fc0195c1a868?hash=wjXAKTSUWbJdzmN%2blhH98Lh7obT%2bPqdxjOD4sPQmE0E%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/ba1e10cb-db61-429a-a1a2-3c29696b73df?hash=6pciESAj2ikvt76M8V3R5HnwlHSso6ybc0ybmnIExFw%3d&projectId=bo9nt6JWFsc,-108.14990080488025,35.769015554440934,2002.0994682733824
CDI,B581,Yes,,Yes,Corrugated Metal,2,MDI / SDI / CDI,Unknown,2 pipes (straight across),Circular,None,None Evident,24,24,,Minor Silting (<10%),Little or no Scour ( < 1 ft),Other,Other,,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-27T07:40:01.26446,,1.42,2.05,,https://na.api.maps.trimblegeospatial.com/forms/images/e44af198-20ce-4f56-9404-1d0817800b93?hash=A0mSn57ygwFnmFq1aw%2f8HxM4gzgGXFAS4WBodMeaBvQ%3d&projectId=bo9nt6JWFsc,-104.4411862582892,36.891255177100476,2014.8815405732196
Outlet,C71,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Moderate Damage (metal),None Evident,24,24,,30% to 60% Silted,Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-23T14:11:24.953245,,1.3900000000000001,2.08,,https://na.api.maps.trimblegeospatial.com/forms/images/2f16216b-8912-46c0-8356-0262a4124499?hash=SXG%2f0VWY2k3VKoxy6pLKIjDQv8azY9Lx2FCHZrw63nQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/973a659b-71ec-404a-bf60-963e2645697f?hash=HGN8uSIdC7Xv57V5ujpjkcKoUYdwqLufPROAMfvRrcg%3d&projectId=bo9nt6JWFsc,-108.13334187935703,35.46190059401402,2230.4212797696828
Outlet,C417,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Circular,Minor Damage (metal),Major,42,42,,Clean,Minor Scour (1 to 3 ft),None,Dry Arroyo/Ephemeral,Good,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-06T16:11:17.781097,,0.66,0.99,,https://na.api.maps.trimblegeospatial.com/forms/images/024cbaab-bc20-4bb3-8fab-4fb837e99c2a?hash=AmYsyOrFJ%2f5GfeBUA1j0TxB20o74mnRXSRlfbnW2Yrs%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/f4b35620-e70c-4dd0-9fb4-a87dbfdbfc23?hash=r27%2foZGJ%2fGCxzxrnKtoJuPGJTWaEzNpnXGaBRIv0nxY%3d&projectId=bo9nt6JWFsc,-108.27179483865022,36.247523839691496,1764.2927046597172
Outlet,A156,No,Outside of ROW Fence,No,Concrete,1,CBC without Apron,CBC without Apron,,Box,,,60,,,,,,Dry Arroyo/Ephemeral,Good,Normal,0,"Outlet not accessible due to outside ROW, water and debris. Possible blanket but cannot confirm. Span was taken from top of culvert. Physical damage was not able to be assessed. MDI drops straight down into box culvert. ",culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-24T09:59:09.108606,2023-06-26T11:12:14.222475,0.81,1.22,,https://na.api.maps.trimblegeospatial.com/forms/images/86998f5d-5484-45f2-b354-3f2ebc8cdb57?hash=eyx7Sye2gwZsmmUnLWdAM6Jl6r%2b%2fuyDPgLYXNoHjhq8%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/b2ec4dfa-2e5f-4b08-ba65-fe4b75be4dca?hash=bOgaMJV%2fmzVacMRP889KwpY1y5ShKPrsqXZgprJV0%2bU%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/a5a1fc80-45c4-48af-96e7-4eceebc2e6a0?hash=WaccomYeoAygFiBRdE6bKXxMxxqPUI90dah%2f1kTOzv4%3d&projectId=bo9nt6JWFsc,-105.19597007078421,35.64362213654076,2000.5235959668742
Turnouts (Road),E310,Yes,,No,Corrugated Metal,1,Concrete Slope Blanket with Safety Grate,Concrete Slope Blanket with Safety Grate,,Circular,None,None Evident,24,24,,30% to 60% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,,,culvertam5@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-26T15:00:42.943138,2023-06-26T15:04:29.354367,0.8,1.2,,https://na.api.maps.trimblegeospatial.com/forms/images/290b303c-926d-429a-89da-b98c44ed745c?hash=CXQYn5BqH%2bPotJKpIDPwWxpJuPwDxcgMuH3FXI2UhjI%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/18bab403-588e-4a5e-b086-b1245fd5e1ff?hash=i8BHqfXa0N%2fY17j%2blBOG9Fkl9FvKFflpCLt91SDLDT8%3d&projectId=bo9nt6JWFsc,-108.72224336676182,36.456611383217805,1692.781178877637
Inlet,D460,Yes,,No,Corrugated Metal,2,Metal End Section,Metal End Section,,Circular,None,Moderate (Rusting on Inside AND Outside),30,30,10.5,60% to 90% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Dry/Heavily Vegetated,Normal,,"There are 2 Culverts, silting input is correct",culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-07T08:40:37.389258,,0.77,1.16,,https://na.api.maps.trimblegeospatial.com/forms/images/a4d21ead-3889-43fb-bd56-9406de7ffdc7?hash=n4eAfeWdMdb0XGEKzImpnyxxO8Sn3hkMFFA17VfEeJU%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/5ac66f8f-089f-412c-8b70-e58463cb3ca2?hash=QqUXkYRTVx8CgOfz37jpY34db9p33FuULRavDsBYT3w%3d&projectId=bo9nt6JWFsc,-107.7657712532087,36.30425742379392,2043.4430923495725
Outlet,D37,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Minor Damage (metal),Minor (Rusting on Inside OR Outside),42,42,,Clean,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,,,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-23T08:14:00.175157,2023-05-30T16:29:24.327462,1.02,1.52,,https://na.api.maps.trimblegeospatial.com/forms/images/391f5b0c-250e-4b1a-8927-1b6486166dee?hash=cWMDAGkqFCZFzU6LHU0qNjEVshmVHPyTZ45pWsKcj4U%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/5d6a59d7-8913-495d-b346-5993829b2965?hash=mIMEnSV4pKeBxTcBaU1dysTWGD1IEj%2f7wOEQJwdfl9Q%3d&projectId=bo9nt6JWFsc,-106.98419828105253,36.12650016263259,2200.0883881410496
Outlet,D833,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Heavy Damage (metal),Minor (Rusting on Inside OR Outside),42,42,,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,,Corrosion outside. Hole on top of culvert,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T13:01:03.170624,,0.64,0.97,,https://na.api.maps.trimblegeospatial.com/forms/images/06fb40e1-7f20-4fed-878e-a37e981011b9?hash=P2%2fY0YvH9lZKW7fVZI46oSBk8XJxR0d%2byN5O6Vqhhuw%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/a7b7a11a-6c22-4306-9e15-cb7732f90769?hash=0JkvTfh4%2fyo6QonGP1JiSsA8CPmhjuxpb9Q9A0EPo1k%3d&projectId=bo9nt6JWFsc,-106.8180848817306,36.50156309117424,2174.4864789167395
Turnouts (Road),C850,Yes,,No,Corrugated Metal,1,Concrete Slope Blanket with Safety Grate,Concrete Slope Blanket with Safety Grate,,Circular,None,None Evident,24,24,,30% to 60% Silted,Minor Scour (1 to 3 ft),None,Roadside/Median Ditch,Good,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T11:43:51.737326,2023-06-21T11:46:32.819282,1.16,1.74,,https://na.api.maps.trimblegeospatial.com/forms/images/de84d73f-4e7a-45c2-ab64-ec8a773f9d7a?hash=Oqu1x1Y1MILfXuN21g3e7tKqxeV9bm7235ISqEjSz2I%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/f81fa6dc-a20b-4634-af57-181f206eed0c?hash=mJGNFknbAZ8skKBMVD4msIGGqTx01zkHROmhD1TK%2fLY%3d&projectId=bo9nt6JWFsc,-106.32988401189996,35.594993316568974,1602.7827058944201
Outlet,C291,Yes,,No,Corrugated Metal,3,Metal End Section,Metal End Section,,Circular,None,Moderate (Rusting on Inside AND Outside),36,36,25,>90% Silted,Minor Scour (1 to 3 ft),None,Dry Arroyo/Ephemeral,Weeds and/or Debris,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-01T17:28:27.523331,,0.84,1.26,,https://na.api.maps.trimblegeospatial.com/forms/images/9e16bd8f-f626-47dd-af1c-c011095e4ad0?hash=b6NuEcg%2b75N%2bpeGIHyPrxsiNRjyc91BwKEPNE1Gyd2k%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/a7d07b15-908f-4229-b80c-b26eed1ed0cf?hash=Hg5Bn0RxdI19sqrD1AKM7J5JaBCW907mKtexsApVrwY%3d&projectId=bo9nt6JWFsc,-108.20836539465719,36.061152521804026,1822.4120212750927
Outlet,A154,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Circular,Minor Damage (metal),Minor (Rusting on Inside OR Outside),24,24,,10% to 30% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-24T09:26:54.473893,2023-06-26T12:05:37.761884,0.81,1.22,,https://na.api.maps.trimblegeospatial.com/forms/images/ee253a44-5cc9-4557-969c-4d7573767879?hash=ybUjHTmmYnQu8t6%2bAI%2fVuUDV8eWDR8wFSnHisUo27B4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/ea74f9ad-b7a4-4b0a-8f96-09b8eaad3f99?hash=s9jPefzLx9gd151q2UPzOQz3eo%2fAQk0GFKpCLO0YL8k%3d&projectId=bo9nt6JWFsc,-105.19976774048831,35.626176639713755,1981.1698934445385
Turnouts (Road),B243,No,Silted Up,No,Corrugated Metal,1,Concrete Slope Blanket with Safety Grate,Concrete Slope Blanket with Safety Grate,,Circular,None,Not Known,18,18,,>90% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-05T16:50:54.641631,2023-06-05T16:59:24.200385,0.9500000000000001,1.23,,https://na.api.maps.trimblegeospatial.com/forms/images/021844e6-642a-411e-bb14-06e64af7d3dd?hash=R%2fhRzCXlPi0IsxXpgr2WBnZPkUxqamMAMH6D6kNHrSE%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/de2cd6d5-4c53-4446-a902-57dbbc044dbf?hash=w3B8OftdTD5ZPYY6jNVdblOoJ9pg%2b9ng6695M6lHhdM%3d&projectId=bo9nt6JWFsc,-108.72480800917428,35.86575979343441,1939.9198869166037
Inlet,A797,Yes,,No,Corrugated Metal,3,Concrete Slope Blanket with Safety Grate,Concrete Slope Blanket with Safety Grate,,Circular,Minor Damage (metal),Minor (Rusting on Inside OR Outside),36,36,19.5,Clean,Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T10:55:35.654622,,0.74,1.11,,https://na.api.maps.trimblegeospatial.com/forms/images/bc09a206-a61f-4691-8ef3-d70e7c310a7a?hash=l0IWyuGzxn8rDl7JSduKvgFYWqI2cLVI8zD1sOb%2fXjE%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/21b10a86-e374-4179-9cd1-a5935cccb1c7?hash=g5dOLLYZejBwUybh7E2FxX77rRjJFaciAmBRHlRw688%3d&projectId=bo9nt6JWFsc,-104.74760340867039,35.974518526412666,1901.0707373099253
Inlet,D584,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Circular,Minor Damage (metal),Moderate (Rusting on Inside AND Outside),30,30,,Clean,Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Weeds and/or Debris,Normal,,,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-13T10:19:51.619295,,0.74,1.11,,https://na.api.maps.trimblegeospatial.com/forms/images/f00899d9-ba29-4ead-826a-481c81fb7ce2?hash=Y4NQ3UI0tQoKZG8tp4KeLfhorh%2fpDPJc%2fDh4dPuZVOg%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/692c2f2c-fba8-433a-a139-4ccf2e4a8a24?hash=QyBUHzPhJPQBvqG1jq0%2flnAKOfL7UTbdmIOxA%2fBsLio%3d&projectId=bo9nt6JWFsc,-106.8011271179459,36.22800479296187,2324.6383527954995
Driveway (Private or Commercial),D1049,Yes,,No,Corrugated Metal,1,Concrete Slope Blanket with Safety Grate,Concrete Slope Blanket with Safety Grate,,Circular,"Spalling, No Exposed Rebar (concrete)",None Evident,24,24,,10% to 30% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Dry/Heavily Vegetated,Normal,,Safety grate has corrosion,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-28T09:10:55.890985,2023-06-28T09:47:38.804186,1.1,1.6600000000000001,,https://na.api.maps.trimblegeospatial.com/forms/images/6b3c8ec4-84b5-426d-be97-23581542c9f1?hash=v7SrCnanB1IvNvtkkiMaNi6uCyiO7s9TJrCnm9455Vk%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/206ea7c3-7885-4c12-a3ca-3b4de6d11f0e?hash=qVNqYshKPRBixaljDzNwccQZMbyvn9VYJU6cKbJx0Z8%3d&projectId=bo9nt6JWFsc,-106.96800658232607,36.93509105362908,2075.425125840204
Inlet,D328,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Arch Pipe,Minor Damage (metal),Minor (Rusting on Inside OR Outside),71,47,,Clean,Major Scour ( 3 ft to 8 ft),Concrete Structure,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Left Forward,45,Corrosion outside. Scour isn't in pic but it's there,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-01T11:18:01.971049,2023-06-01T11:32:58.791993,0.74,1.1,,https://na.api.maps.trimblegeospatial.com/forms/images/c4b76e3b-8721-4e93-8701-800f4ecf3097?hash=kl4q89jzTEV1sPDGiN4evaUio9vNXaf28JcRroaVRts%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/0ca977b5-060a-4380-b094-57f7eb5c7b0b?hash=SCV%2b2Hpj1pSK6oMlPyfMAv7a4SFHZFmOhUXypqolq90%3d&projectId=bo9nt6JWFsc,-107.27557588267597,36.151201537761445,2080.966375503316
Outlet,C918,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Minor Damage (metal),None Evident,30,30,,10% to 30% Silted,Minor Scour (1 to 3 ft),None,Dry Arroyo/Ephemeral,Weeds and/or Debris,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-28T15:36:20.092703,,0.73,1.09,,https://na.api.maps.trimblegeospatial.com/forms/images/6e6ad8b6-9027-4e25-b352-c9dff3290bbb?hash=Nf4n9gy6Bfoap8n%2bAr2GzeKL8VloxPOiBZ0lIGkpivM%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/c6f1f178-e0f5-4b48-874c-307c28cdd232?hash=ln%2bZazIxaUHkuvGvoLEbutWLzLUPoGsG0qng8Ruxhj8%3d&projectId=bo9nt6JWFsc,-107.82869728915693,36.80211331713732,1902.8184454585466
Inlet,A351,Yes,,No,Corrugated Metal,1,Concrete Slope Blanket with Safety Grate,Concrete Slope Blanket with Safety Grate,,Circular,Other,Minor (Rusting on Inside OR Outside),36,36,,30% to 60% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Right Forward,45,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-31T13:25:04.869675,,0.85,1.27,,https://na.api.maps.trimblegeospatial.com/forms/images/3ae958be-2455-47dc-aa3e-70454b5e4a4b?hash=XRqHJ2q8YP16g3%2fRwWINLQmoLYuZVeQhjAR7T01yNYQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/9cdcfd52-57cb-4b1b-a180-12460fca4af1?hash=PxiNJc6z0s9eVS3wP3w37waH0mwOyCOFZM0JbQrUA7Q%3d&projectId=bo9nt6JWFsc,-104.84112364909002,35.59848642623868,1982.6252893363576
Inlet,E105,Yes,,No,Concrete,1,No End Section,Unknown,,Circular,None,,24,24,,Clean,,,Dry Arroyo/Ephemeral,Weeds and/or Debris,Normal,,Outlet unknown due to heavy debris. Couldn't determine scour and corrosion control. ,culvertam5@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-13T10:22:12.965701,,0.73,1.09,,https://na.api.maps.trimblegeospatial.com/forms/images/19cc09f3-cf62-43b1-b819-01ac520b4130?hash=Qw7gB1VSxRC8XN2UPU7T0lgq5cIKDUrODV0dzmr3RXQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/c85d76bf-cc43-4164-befe-e15e33540114?hash=fNs7JaHROBO54mwi8NBI04cWBtTSkzPRUygNsfWuqgI%3d&projectId=bo9nt6JWFsc,-108.19018893669876,36.60066744701437,1809.8802244872277
Outlet,A433,Yes,,No,Corrugated Metal,2,No End Section,No End Section,,Circular,None,Moderate (Rusting on Inside AND Outside),36,36,8,30% to 60% Silted,Minor Scour (1 to 3 ft),None,Dry Arroyo/Ephemeral,Good,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-01T14:01:05.119232,,0.73,1.1,,https://na.api.maps.trimblegeospatial.com/forms/images/555b4ceb-58a8-419a-a830-7d0690893f78?hash=IhSAOmmDyzzUxq94FWa%2b2fJHpsVoggXD%2fWdbAice164%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/a8bce4da-f06b-456e-8e86-2b33e95f80f5?hash=jAtFM%2f2Ok9zXT%2b3S%2fJ5%2bas39%2ftokIUs4rwHJmOd%2febo%3d&projectId=bo9nt6JWFsc,-104.61847755160595,35.48261291092142,1612.9109848131375
Driveway (Private or Commercial),B698,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Moderate Damage (metal),None Evident,24,24,,30% to 60% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Weeds and/or Debris,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-28T09:56:35.191917,,1.3900000000000001,1.9300000000000002,,https://na.api.maps.trimblegeospatial.com/forms/images/805443f6-3a01-47c1-93c1-3d59caa2e0e4?hash=Eqkvs1d9VzknxIVEjJChT36fduqk8EzinZoCsXKevIQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/f5876737-d7e4-429f-a91a-d75e25c59f8f?hash=kUtv%2boQQGjt80dYY3VruLMzlA6bZd5sSGjQk6ES9V4M%3d&projectId=bo9nt6JWFsc,-104.11634929403978,36.625462712101026,2177.365898972582
Outlet,B454,Yes,,No,Corrugated Metal,2,No End Section,No End Section,,Arch Pipe,None,Minor (Rusting on Inside OR Outside),157,101,30,Clean,Minor Scour (1 to 3 ft),None,Dry Arroyo/Ephemeral,Good,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-20T10:14:06.803646,2023-06-20T10:51:53.393932,1.4100000000000001,1.78,,https://na.api.maps.trimblegeospatial.com/forms/images/7284b43f-e365-494d-95e7-ba499eb08b3a?hash=elL9IanFnNewix6BN6zKoV%2fB3vrH2KzQKq3sW6vAMAA%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/04447e06-ce2e-4212-bdb3-12a580be7fd1?hash=HJqrOPRi0EW3Z2Rf%2fM9CP%2bPrq06qbtIhGyl3GXbKHhs%3d&projectId=bo9nt6JWFsc,-109.02852055853023,36.840266542170426,1711.8816831130669
Inlet,A856,Yes,,No,Corrugated Metal,2,Other,Other,,Circular,None,Minor (Rusting on Inside OR Outside),30,30,7,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,0,Inlet and outlet (first/third photo) has both metal end section and concrete headwall. MDI (second photo) is 18 inch corrugated culvert draining the median. ,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-22T12:59:33.795162,,0.97,1.46,,https://na.api.maps.trimblegeospatial.com/forms/images/da939277-774c-48b5-ade8-1d47c7e4d4ef?hash=rVGSA2P8cty8HsNFARDv13ixpvCVGyjDgGeOnTApfx4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/e2e9fe6e-29cf-4616-894b-6811d43a48f1?hash=RqH1nE0ZnvqTAkOJnwFo906GAUIVn7JZhLK8p7UuakM%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/15f6f93f-0533-41ec-909c-a348d33a74ab?hash=PUxr6ALkGsTQra0rQTdpJyhbDqRBSRvlxRdfezkFBXg%3d&projectId=bo9nt6JWFsc,-105.0621549012296,35.723258778304896,2020.5753729921623
Inlet,C451,No,"Weeds, Debris, Heavy Vegetation",No,Corrugated Metal,1,Concrete Slope Blanket,Concrete Slope Blanket,,,,,,,,,,,Dry Arroyo/Ephemeral,Weeds and/or Debris,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-07T10:28:16.335239,,1.04,1.56,,https://na.api.maps.trimblegeospatial.com/forms/images/8b7976c0-75fb-42bb-83fa-8b66df189f26?hash=rdMxqyu53Om2bOLJ5CXDLqjs1P1lRJVwFImF2HlGX2U%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/be53b464-cb36-4175-a4c7-e332bcfab5c2?hash=q9Vml41fTY9wUjyolq6O8sTJBUlFsx0sMZmvFL4EFl8%3d&projectId=bo9nt6JWFsc,-108.21520602247995,36.21624750261567,1789.016191392869
Driveway (Private or Commercial),A610,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Circular,Heavy Damage (metal),Minor (Rusting on Inside OR Outside),18,18,,Clean,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-13T13:10:53.012207,,0.61,0.91,,https://na.api.maps.trimblegeospatial.com/forms/images/f800a3b2-d3fd-4671-b9bc-0683d0ceb1eb?hash=FKryPdbdyL41d2yVizisZuh4RGGiST39Jmry8EzRP4Q%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/614bff45-c8eb-42bc-a81e-6a4fdcafd591?hash=gaTHxzcD0oYEwO993MGGprkFXdLbeI2nEUF2uhEeFoU%3d&projectId=bo9nt6JWFsc,-105.22864383577956,35.8854992763527,2111.3270901065357
Outlet,A213,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Minor Damage (metal),Not Known,24,24,,60% to 90% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Right Forward,22,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-25T08:11:06.739897,2023-05-31T18:30:58.800818,0.85,1.27,,https://na.api.maps.trimblegeospatial.com/forms/images/f9c4c50d-3b04-4a12-8b32-15b1391e7d68?hash=12PfBoeH%2fdlD%2fecotscY4acYaSqXyRDFaGKoJhzJQZ4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/ea07ecb1-6b69-49a5-b30e-6fe694900188?hash=kiCgZ41d5T%2ba5xy2Kf1QGUL5NsL2Muz6%2btLLpegy6t8%3d&projectId=bo9nt6JWFsc,-105.40219468268754,35.70637482477991,2266.155003906075
